sim_time_s,global_tp,global_tn,global_fp,global_fn,accuracy,fpr,mcc,f1_v1,f1_v2,f1_v3,pdr,avg_latency_ms,tm_rate_per_s,tm_delta_pct,broadcast_amplification_gamma,alert_depth_max,eps_topo,flowmod_excess_rate,avg_mitigation_latency_ms,cpu_pct,mem_mb
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,20.2500,1620.0000,0.0000,507.7983,141.3945
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,21.9250,1754.0000,0.0000,508.8736,141.3945
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,23.5750,1886.0000,0.0000,508.1750,141.3945
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,25.2500,2020.0000,0.0000,507.9986,141.3945
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,26.9250,2154.0000,0.0000,507.5776,141.3945
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,28.5750,2286.0000,0.0000,506.5486,141.3945
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,30.2500,2420.0000,0.0000,506.1415,141.3945
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,31.9250,2554.0000,0.0000,505.4532,141.3945
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,33.5750,2686.0000,0.0000,505.9553,141.3945
23.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,35.2500,2820.0000,0.0000,505.3321,141.3945
24.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,36.9250,2954.0000,0.0000,505.1188,141.3945
25.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,38.5750,3086.0000,0.0000,504.3449,141.3945
26.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,40.2500,3220.0000,0.0000,503.6284,141.3945
27.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,41.9250,3354.0000,0.0000,503.3917,141.3945
28.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,43.5750,3486.0000,0.0000,503.8609,141.3945
29.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,45.2500,3620.0000,0.0000,505.3657,141.3945
30.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,46.9250,3754.0000,0.0000,505.2571,141.3945
31.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,48.5750,3886.0000,0.0000,505.2803,141.3945
32.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,50.2500,4020.0000,0.0000,504.6960,141.3945
33.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,51.9250,4154.0000,0.0000,504.4697,141.3945
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,543.0213,141.2773
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.5500,44.0000,0.0000,526.6704,141.4648
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,1.9250,154.0000,0.0000,517.9986,141.4648
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,4.1250,330.0000,0.0000,515.7981,141.4648
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,7.1750,574.0000,0.0000,512.8308,141.4648
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,10.5000,840.0000,0.0000,511.9976,141.4805
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,13.8250,1106.0000,0.0000,515.2487,141.4805
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,17.1750,1374.0000,0.0000,513.6651,141.4805
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,20.5000,1640.0000,0.0000,515.8991,141.4805
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,23.8250,1906.0000,0.0000,513.8170,141.4805
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,27.1750,2174.0000,0.0000,513.3321,141.4805
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,30.5000,2440.0000,0.0000,511.3832,141.4805
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,33.8250,2706.0000,0.0000,511.8559,141.4805
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,37.1750,2974.0000,0.0000,511.1988,141.4805
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,40.5000,3240.0000,0.0000,509.9362,141.4805
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,43.8250,3506.0000,0.0000,508.6457,141.4805
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,47.1750,3774.0000,0.0000,508.0542,141.4805
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,50.5000,4040.0000,0.0000,506.9986,141.4805
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,53.8250,4306.0000,0.0000,506.6986,141.4805
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,57.1750,4574.0000,0.0000,509.0942,141.4805
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,60.5000,4840.0000,0.0000,508.6353,141.4805
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,63.8250,5106.0000,0.0000,508.6077,141.4805
23.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,67.1750,5374.0000,0.0000,507.8323,141.4805
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,534.5131,141.3555
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.5500,44.0000,0.0000,522.6678,141.5352
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,1.9250,154.0000,0.0000,515.2473,141.5352
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,4.1250,330.0000,0.0000,510.9962,141.5352
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,7.1750,574.0000,0.0000,513.6644,141.5352
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,11.0500,884.0000,0.0000,510.5686,141.5469
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,15.7500,1260.0000,0.0000,510.1224,141.5469
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,20.7500,1660.0000,0.0000,515.1099,141.5469
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,25.7500,2060.0000,0.0000,513.2986,141.5469
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,30.7500,2460.0000,0.0000,515.0899,141.5469
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,35.7500,2860.0000,0.0000,514.5823,141.5469
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,40.7500,3260.0000,0.0000,512.9988,141.5469
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,45.7500,3660.0000,0.0000,511.3558,141.5469
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,50.7500,4060.0000,0.0000,514.3992,141.5469
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,55.7500,4460.0000,0.0000,516.4995,141.5469
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,60.7500,4860.0000,0.0000,515.0582,141.5469
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,65.7500,5260.0000,0.0000,513.4992,141.5469
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,70.7500,5660.0000,0.0000,512.8939,141.5469
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,75.7500,6060.0000,0.0000,511.6991,141.5469
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,80.7500,6460.0000,0.0000,511.8087,141.5469
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,85.7500,6860.0000,0.0000,513.6357,141.5469
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,90.7500,7260.0000,0.0000,513.2168,141.5469
23.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,95.7500,7660.0000,0.0000,512.6243,141.5469
24.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,100.7500,8060.0000,0.0000,512.4394,141.5469
25.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,105.7500,8460.0000,0.0000,512.6148,141.5469
26.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,110.7500,8860.0000,0.0000,511.6660,141.5469
27.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,115.7500,9260.0000,0.0000,510.7493,141.5469
28.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,120.7500,9660.0000,0.0000,512.3098,141.5469
29.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,125.7500,10060.0000,0.0000,511.5661,141.5469
30.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,130.7500,10460.0000,0.0000,510.7413,141.5469
31.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,135.7500,10860.0000,0.0000,510.4994,141.5469
32.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,140.7500,11260.0000,0.0000,509.9691,141.5469
33.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,145.7500,11660.0000,0.0000,509.3523,141.5469
34.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,150.7500,12060.0000,0.0000,509.4279,141.5469
35.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,155.7500,12460.0000,0.0000,509.9716,141.5469
36.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,160.7500,12860.0000,0.0000,509.4048,141.5469
37.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,165.7500,13260.0000,0.0000,509.3415,141.5469
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,505.4853,141.3477
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.5500,44.0000,0.0000,517.6646,141.5234
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,1.9250,154.0000,0.0000,511.9958,141.5234
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,4.1250,330.0000,0.0000,508.3952,141.5352
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,7.1750,574.0000,0.0000,507.1623,141.5352
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,11.0500,884.0000,0.0000,504.9957,141.5430
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,15.7500,1260.0000,0.0000,503.6209,141.5430
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,21.3000,1704.0000,0.0000,506.8859,141.5430
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,27.6750,2214.0000,0.0000,509.7979,141.5430
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,34.3250,2746.0000,0.0000,508.7252,141.5430
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,41.0000,3280.0000,0.0000,509.2481,141.5430
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,47.6750,3814.0000,0.0000,509.1521,141.5430
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,54.3250,4346.0000,0.0000,507.6410,141.5430
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,61.0000,4880.0000,0.0000,506.2648,141.5430
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,67.6750,5414.0000,0.0000,507.4984,141.5430
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,74.3250,5946.0000,0.0000,509.1163,141.5430
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,81.0000,6480.0000,0.0000,508.2209,141.5430
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,87.6750,7014.0000,0.0000,508.9988,141.5430
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,94.3250,7546.0000,0.0000,508.1988,141.5430
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,101.0000,8080.0000,0.0000,507.3321,141.5430
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,107.6750,8614.0000,0.0000,506.9533,141.5430
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,524.0030,141.3047
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,513.6621,141.4883
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,508.4941,141.4883
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,508.5953,141.4961
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,511.3303,141.5000
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,508.9968,141.5000
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,509.4973,141.5000
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,507.7750,141.5000
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,506.3972,141.5000
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,507.3613,141.5000
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,508.4147,141.5000
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,510.6908,141.5000
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,510.1414,141.5000
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,509.7986,141.5000
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,508.4360,141.5000
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,507.1749,141.5000
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,506.7763,141.5000
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,508.1566,141.5000
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,507.5487,141.5000
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,507.2845,141.5000
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,506.3624,141.5000
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,505.4770,141.5000
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,515.9954,141.3242
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.5500,44.0000,0.0000,522.3343,141.4961
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,2.0250,162.0000,0.0000,517.4984,141.4961
